geneId	human_trans	chimp_trans
ENSG00000158578	ENST00000498636	ENSPTRT00000093790
ENSG00000158578	ENST00000498636	ENSPTRT00000111007
ENSG00000158578	ENST00000498636	ENSPTRT00000091447
ENSG00000158578	ENST00000493869	ENSPTRT00000093790
ENSG00000158578	ENST00000493869	ENSPTRT00000111007
ENSG00000158578	ENST00000493869	ENSPTRT00000091447
ENSG00000158578	ENST00000477869	ENSPTRT00000093790
ENSG00000158578	ENST00000477869	ENSPTRT00000111007
ENSG00000158578	ENST00000477869	ENSPTRT00000091447
ENSG00000158578	ENST00000455688	ENSPTRT00000093790
ENSG00000158578	ENST00000455688	ENSPTRT00000111007
ENSG00000158578	ENST00000455688	ENSPTRT00000091447
ENSG00000158578	ENST00000644983	ENSPTRT00000093790
ENSG00000158578	ENST00000644983	ENSPTRT00000111007
ENSG00000158578	ENST00000644983	ENSPTRT00000091447
ENSG00000156206	ENST00000560091	ENSPTRT00000013581
ENSG00000156206	ENST00000561216	ENSPTRT00000013581
ENSG00000156206	ENST00000286732	ENSPTRT00000013581
ENSG00000167523	ENST00000301031	ENSPTRT00000085523
ENSG00000167523	ENST00000566204	ENSPTRT00000085523
ENSG00000167523	ENST00000564238	ENSPTRT00000108918
ENSG00000167523	ENST00000568929	ENSPTRT00000108918
ENSG00000167523	ENST00000579310	ENSPTRT00000085523
ENSG00000167523	ENST00000611218	ENSPTRT00000085523
ENSG00000076716	ENST00000370828	ENSPTRT00000041567
ENSG00000081148	ENST00000193391	ENSPTRT00000086519
ENSG00000163453	ENST00000295666	ENSPTRT00000029982
ENSG00000163453	ENST00000514062	ENSPTRT00000029982
ENSG00000163357	ENST00000295542	ENSPTRT00000002569
ENSG00000163357	ENST00000423025	ENSPTRT00000110911
ENSG00000163357	ENST00000368419	ENSPTRT00000110597
ENSG00000079102	ENST00000519847	ENSPTRT00000037781
ENSG00000079102	ENST00000519847	ENSPTRT00000078467
ENSG00000079102	ENST00000519847	ENSPTRT00000107555
ENSG00000079102	ENST00000519847	ENSPTRT00000094796
ENSG00000079102	ENST00000519847	ENSPTRT00000106349
ENSG00000079102	ENST00000519847	ENSPTRT00000080266
ENSG00000079102	ENST00000519847	ENSPTRT00000090871
ENSG00000079102	ENST00000519847	ENSPTRT00000084965
ENSG00000079102	ENST00000519847	ENSPTRT00000087621
ENSG00000079102	ENST00000519847	ENSPTRT00000101669
ENSG00000079102	ENST00000518317	ENSPTRT00000037781
ENSG00000079102	ENST00000518317	ENSPTRT00000078467
ENSG00000079102	ENST00000518317	ENSPTRT00000107555
ENSG00000079102	ENST00000518317	ENSPTRT00000094796
ENSG00000079102	ENST00000518317	ENSPTRT00000106349
ENSG00000079102	ENST00000518317	ENSPTRT00000080266
ENSG00000079102	ENST00000518317	ENSPTRT00000090871
ENSG00000079102	ENST00000518317	ENSPTRT00000084965
ENSG00000079102	ENST00000518317	ENSPTRT00000087621
ENSG00000079102	ENST00000518317	ENSPTRT00000101669
ENSG00000079102	ENST00000613302	ENSPTRT00000078467
ENSG00000079102	ENST00000613302	ENSPTRT00000080266
ENSG00000079102	ENST00000523629	ENSPTRT00000037781
ENSG00000079102	ENST00000517792	ENSPTRT00000037781
ENSG00000079102	ENST00000517792	ENSPTRT00000078467
ENSG00000079102	ENST00000517792	ENSPTRT00000107555
ENSG00000079102	ENST00000517792	ENSPTRT00000094796
ENSG00000079102	ENST00000517792	ENSPTRT00000106349
ENSG00000079102	ENST00000517792	ENSPTRT00000080266
ENSG00000079102	ENST00000517792	ENSPTRT00000090871
ENSG00000079102	ENST00000517792	ENSPTRT00000084965
ENSG00000079102	ENST00000517792	ENSPTRT00000087621
ENSG00000079102	ENST00000523629	ENSPTRT00000078467
ENSG00000079102	ENST00000523629	ENSPTRT00000080266
ENSG00000079102	ENST00000521375	ENSPTRT00000037781
ENSG00000079102	ENST00000521375	ENSPTRT00000078467
ENSG00000079102	ENST00000521375	ENSPTRT00000107555
ENSG00000079102	ENST00000521375	ENSPTRT00000094796
ENSG00000079102	ENST00000521375	ENSPTRT00000106349
ENSG00000079102	ENST00000521375	ENSPTRT00000080266
ENSG00000079102	ENST00000521375	ENSPTRT00000090871
ENSG00000079102	ENST00000521375	ENSPTRT00000084965
ENSG00000079102	ENST00000521375	ENSPTRT00000087621
ENSG00000079102	ENST00000521375	ENSPTRT00000101669
ENSG00000079102	ENST00000615601	ENSPTRT00000094796
ENSG00000079102	ENST00000522467	ENSPTRT00000037781
ENSG00000079102	ENST00000522467	ENSPTRT00000078467
ENSG00000079102	ENST00000522467	ENSPTRT00000107555
ENSG00000079102	ENST00000522467	ENSPTRT00000094796
ENSG00000079102	ENST00000522467	ENSPTRT00000106349
ENSG00000079102	ENST00000522467	ENSPTRT00000080266
ENSG00000079102	ENST00000522467	ENSPTRT00000090871
ENSG00000079102	ENST00000522467	ENSPTRT00000084965
ENSG00000079102	ENST00000522467	ENSPTRT00000087621
ENSG00000079102	ENST00000522467	ENSPTRT00000101669
ENSG00000079102	ENST00000396218	ENSPTRT00000078467
ENSG00000079102	ENST00000396218	ENSPTRT00000107555
ENSG00000079102	ENST00000396218	ENSPTRT00000106349
ENSG00000079102	ENST00000436581	ENSPTRT00000090871
ENSG00000079102	ENST00000517919	ENSPTRT00000037781
ENSG00000079102	ENST00000517919	ENSPTRT00000078467
ENSG00000079102	ENST00000517919	ENSPTRT00000107555
ENSG00000079102	ENST00000517919	ENSPTRT00000094796
ENSG00000079102	ENST00000517919	ENSPTRT00000106349
ENSG00000079102	ENST00000517919	ENSPTRT00000080266
ENSG00000079102	ENST00000517919	ENSPTRT00000090871
ENSG00000079102	ENST00000517919	ENSPTRT00000084965
ENSG00000079102	ENST00000517919	ENSPTRT00000087621
ENSG00000079102	ENST00000517919	ENSPTRT00000101669
ENSG00000079102	ENST00000518832	ENSPTRT00000037781
ENSG00000079102	ENST00000518832	ENSPTRT00000078467
ENSG00000079102	ENST00000518832	ENSPTRT00000107555
ENSG00000079102	ENST00000518832	ENSPTRT00000094796
ENSG00000079102	ENST00000518832	ENSPTRT00000106349
ENSG00000079102	ENST00000518832	ENSPTRT00000080266
ENSG00000079102	ENST00000518832	ENSPTRT00000090871
ENSG00000079102	ENST00000518832	ENSPTRT00000084965
ENSG00000079102	ENST00000518832	ENSPTRT00000087621
ENSG00000079102	ENST00000518832	ENSPTRT00000101669
ENSG00000079102	ENST00000614812	ENSPTRT00000078467
ENSG00000079102	ENST00000614812	ENSPTRT00000080266
ENSG00000079102	ENST00000360348	ENSPTRT00000101669
ENSG00000079102	ENST00000521733	ENSPTRT00000037781
ENSG00000079102	ENST00000521733	ENSPTRT00000078467
ENSG00000079102	ENST00000521733	ENSPTRT00000107555
ENSG00000079102	ENST00000521733	ENSPTRT00000094796
ENSG00000079102	ENST00000521733	ENSPTRT00000106349
ENSG00000079102	ENST00000521733	ENSPTRT00000080266
ENSG00000079102	ENST00000521733	ENSPTRT00000090871
ENSG00000079102	ENST00000521733	ENSPTRT00000084965
ENSG00000079102	ENST00000521733	ENSPTRT00000087621
ENSG00000079102	ENST00000521733	ENSPTRT00000101669
ENSG00000079102	ENST00000518954	ENSPTRT00000037781
ENSG00000079102	ENST00000518954	ENSPTRT00000078467
ENSG00000079102	ENST00000518954	ENSPTRT00000107555
ENSG00000079102	ENST00000518954	ENSPTRT00000094796
ENSG00000079102	ENST00000518954	ENSPTRT00000106349
ENSG00000079102	ENST00000518954	ENSPTRT00000080266
ENSG00000079102	ENST00000518954	ENSPTRT00000090871
ENSG00000079102	ENST00000518954	ENSPTRT00000084965
ENSG00000079102	ENST00000518954	ENSPTRT00000087621
ENSG00000079102	ENST00000518954	ENSPTRT00000101669
ENSG00000079102	ENST00000265814	ENSPTRT00000078467
ENSG00000079102	ENST00000265814	ENSPTRT00000080266
ENSG00000079102	ENST00000422361	ENSPTRT00000101669
ENSG00000079102	ENST00000520556	ENSPTRT00000037781
ENSG00000079102	ENST00000520556	ENSPTRT00000078467
ENSG00000079102	ENST00000520556	ENSPTRT00000107555
ENSG00000079102	ENST00000520556	ENSPTRT00000094796
ENSG00000079102	ENST00000520556	ENSPTRT00000106349
ENSG00000079102	ENST00000520556	ENSPTRT00000080266
ENSG00000079102	ENST00000520556	ENSPTRT00000090871
ENSG00000079102	ENST00000520556	ENSPTRT00000084965
ENSG00000079102	ENST00000520556	ENSPTRT00000087621
ENSG00000079102	ENST00000520556	ENSPTRT00000101669
ENSG00000079102	ENST00000519061	ENSPTRT00000037781
ENSG00000079102	ENST00000519061	ENSPTRT00000078467
ENSG00000079102	ENST00000519061	ENSPTRT00000107555
ENSG00000079102	ENST00000519061	ENSPTRT00000094796
ENSG00000079102	ENST00000519061	ENSPTRT00000106349
ENSG00000079102	ENST00000519061	ENSPTRT00000080266
ENSG00000079102	ENST00000519061	ENSPTRT00000090871
ENSG00000079102	ENST00000519061	ENSPTRT00000084965
ENSG00000079102	ENST00000519061	ENSPTRT00000087621
ENSG00000079102	ENST00000519061	ENSPTRT00000101669
ENSG00000079102	ENST00000520724	ENSPTRT00000084965
ENSG00000079102	ENST00000521319	ENSPTRT00000037781
ENSG00000079102	ENST00000521319	ENSPTRT00000078467
ENSG00000079102	ENST00000521319	ENSPTRT00000107555
ENSG00000079102	ENST00000521319	ENSPTRT00000094796
ENSG00000079102	ENST00000521319	ENSPTRT00000106349
ENSG00000079102	ENST00000521319	ENSPTRT00000080266
ENSG00000079102	ENST00000521319	ENSPTRT00000090871
ENSG00000079102	ENST00000521319	ENSPTRT00000084965
ENSG00000079102	ENST00000521319	ENSPTRT00000087621
ENSG00000079102	ENST00000521319	ENSPTRT00000101669
ENSG00000079102	ENST00000520428	ENSPTRT00000037781
ENSG00000079102	ENST00000520428	ENSPTRT00000078467
ENSG00000079102	ENST00000520428	ENSPTRT00000107555
ENSG00000079102	ENST00000520428	ENSPTRT00000094796
ENSG00000079102	ENST00000520428	ENSPTRT00000106349
ENSG00000079102	ENST00000520428	ENSPTRT00000080266
ENSG00000079102	ENST00000520428	ENSPTRT00000090871
ENSG00000079102	ENST00000520428	ENSPTRT00000084965
ENSG00000079102	ENST00000520428	ENSPTRT00000087621
ENSG00000079102	ENST00000520428	ENSPTRT00000101669
ENSG00000079102	ENST00000518844	ENSPTRT00000107555
ENSG00000079102	ENST00000518844	ENSPTRT00000106349
ENSG00000079102	ENST00000520583	ENSPTRT00000037781
ENSG00000079102	ENST00000520583	ENSPTRT00000078467
ENSG00000079102	ENST00000520583	ENSPTRT00000107555
ENSG00000079102	ENST00000520583	ENSPTRT00000094796
ENSG00000079102	ENST00000520583	ENSPTRT00000106349
ENSG00000079102	ENST00000520583	ENSPTRT00000080266
ENSG00000079102	ENST00000520583	ENSPTRT00000090871
ENSG00000079102	ENST00000520583	ENSPTRT00000084965
ENSG00000079102	ENST00000520583	ENSPTRT00000087621
ENSG00000079102	ENST00000520583	ENSPTRT00000101669
ENSG00000079102	ENST00000518449	ENSPTRT00000037781
ENSG00000079102	ENST00000518449	ENSPTRT00000078467
ENSG00000079102	ENST00000518449	ENSPTRT00000107555
ENSG00000079102	ENST00000518449	ENSPTRT00000094796
ENSG00000079102	ENST00000518449	ENSPTRT00000106349
ENSG00000079102	ENST00000518449	ENSPTRT00000080266
ENSG00000079102	ENST00000518449	ENSPTRT00000090871
ENSG00000079102	ENST00000518449	ENSPTRT00000084965
ENSG00000079102	ENST00000518449	ENSPTRT00000087621
ENSG00000079102	ENST00000518449	ENSPTRT00000101669
ENSG00000079102	ENST00000521553	ENSPTRT00000037781
ENSG00000079102	ENST00000521553	ENSPTRT00000078467
ENSG00000079102	ENST00000521553	ENSPTRT00000107555
ENSG00000079102	ENST00000521553	ENSPTRT00000094796
ENSG00000079102	ENST00000521553	ENSPTRT00000106349
ENSG00000079102	ENST00000521553	ENSPTRT00000080266
ENSG00000079102	ENST00000521553	ENSPTRT00000090871
ENSG00000079102	ENST00000521553	ENSPTRT00000084965
ENSG00000079102	ENST00000521553	ENSPTRT00000087621
ENSG00000079102	ENST00000521553	ENSPTRT00000101669
ENSG00000079102	ENST00000523168	ENSPTRT00000037781
ENSG00000079102	ENST00000523168	ENSPTRT00000078467
ENSG00000079102	ENST00000523168	ENSPTRT00000107555
ENSG00000079102	ENST00000523168	ENSPTRT00000094796
ENSG00000079102	ENST00000523168	ENSPTRT00000106349
ENSG00000079102	ENST00000523168	ENSPTRT00000080266
ENSG00000079102	ENST00000523168	ENSPTRT00000090871
ENSG00000079102	ENST00000523168	ENSPTRT00000084965
ENSG00000079102	ENST00000523168	ENSPTRT00000087621
ENSG00000079102	ENST00000523168	ENSPTRT00000101669
ENSG00000079102	ENST00000613886	ENSPTRT00000107555
ENSG00000079102	ENST00000613886	ENSPTRT00000106349
ENSG00000079102	ENST00000518992	ENSPTRT00000037781
ENSG00000079102	ENST00000518992	ENSPTRT00000078467
ENSG00000079102	ENST00000518992	ENSPTRT00000107555
ENSG00000079102	ENST00000518992	ENSPTRT00000094796
ENSG00000079102	ENST00000518992	ENSPTRT00000106349
ENSG00000079102	ENST00000518992	ENSPTRT00000080266
ENSG00000079102	ENST00000518992	ENSPTRT00000090871
ENSG00000079102	ENST00000518992	ENSPTRT00000084965
ENSG00000079102	ENST00000518992	ENSPTRT00000087621
ENSG00000079102	ENST00000518992	ENSPTRT00000101669
ENSG00000079102	ENST00000518823	ENSPTRT00000037781
ENSG00000079102	ENST00000518823	ENSPTRT00000078467
ENSG00000079102	ENST00000518823	ENSPTRT00000107555
ENSG00000079102	ENST00000518823	ENSPTRT00000094796
ENSG00000079102	ENST00000518823	ENSPTRT00000106349
ENSG00000079102	ENST00000518823	ENSPTRT00000080266
ENSG00000079102	ENST00000518823	ENSPTRT00000090871
ENSG00000079102	ENST00000518823	ENSPTRT00000084965
ENSG00000079102	ENST00000518823	ENSPTRT00000087621
ENSG00000079102	ENST00000518823	ENSPTRT00000101669
ENSG00000079102	ENST00000617740	ENSPTRT00000078467
ENSG00000079102	ENST00000617740	ENSPTRT00000080266
ENSG00000079102	ENST00000521054	ENSPTRT00000037781
ENSG00000079102	ENST00000521054	ENSPTRT00000078467
ENSG00000079102	ENST00000521054	ENSPTRT00000107555
ENSG00000079102	ENST00000521054	ENSPTRT00000094796
ENSG00000079102	ENST00000521054	ENSPTRT00000106349
ENSG00000079102	ENST00000521054	ENSPTRT00000080266
ENSG00000079102	ENST00000521054	ENSPTRT00000090871
ENSG00000079102	ENST00000521054	ENSPTRT00000084965
ENSG00000079102	ENST00000521054	ENSPTRT00000087621
ENSG00000079102	ENST00000521054	ENSPTRT00000101669
ENSG00000127152	ENST00000357195	ENSPTRT00000049672
ENSG00000127152	ENST00000345514	ENSPTRT00000109652
ENSG00000127152	ENST00000443726	ENSPTRT00000099415
ENSG00000137876	ENST00000260443	ENSPTRT00000013089
ENSG00000137876	ENST00000569386	ENSPTRT00000013089
ENSG00000204923	ENST00000377957	ENSPTRT00000083743
ENSG00000204923	ENST00000377957	ENSPTRT00000058862
ENSG00000067955	ENST00000561924	ENSPTRT00000074973
ENSG00000067955	ENST00000290858	ENSPTRT00000074973
ENSG00000067955	ENST00000412916	ENSPTRT00000074973
ENSG00000067955	ENST00000564034	ENSPTRT00000074973
ENSG00000067955	ENST00000565389	ENSPTRT00000074973
ENSG00000198015	ENST00000549982	ENSPTRT00000049569
ENSG00000198015	ENST00000552217	ENSPTRT00000049569
ENSG00000198015	ENST00000393128	ENSPTRT00000049569
ENSG00000198015	ENST00000547098	ENSPTRT00000089263
ENSG00000198015	ENST00000548545	ENSPTRT00000049569
ENSG00000163378	ENST00000383701	ENSPTRT00000028239
ENSG00000163378	ENST00000295571	ENSPTRT00000105507
ENSG00000163378	ENST00000424374	ENSPTRT00000028239
ENSG00000163378	ENST00000424374	ENSPTRT00000105507
ENSG00000163378	ENST00000456376	ENSPTRT00000028239
ENSG00000163378	ENST00000456376	ENSPTRT00000105507
ENSG00000163378	ENST00000540764	ENSPTRT00000028239
ENSG00000163378	ENST00000540955	ENSPTRT00000105507
ENSG00000163378	ENST00000615922	ENSPTRT00000028239
ENSG00000163378	ENST00000615922	ENSPTRT00000105507
ENSG00000081320	ENST00000263955	ENSPTRT00000023651
ENSG00000081320	ENST00000409228	ENSPTRT00000023651
ENSG00000081320	ENST00000606789	ENSPTRT00000023651
ENSG00000081320	ENST00000420683	ENSPTRT00000023651
ENSG00000081320	ENST00000449152	ENSPTRT00000023651
ENSG00000213658	ENST00000395461	ENSPTRT00000065357
ENSG00000213658	ENST00000564277	ENSPTRT00000065357
ENSG00000213658	ENST00000395456	ENSPTRT00000065357
ENSG00000213658	ENST00000454369	ENSPTRT00000065357
ENSG00000213658	ENST00000360872	ENSPTRT00000081550
ENSG00000213658	ENST00000566177	ENSPTRT00000081550
ENSG00000213658	ENST00000570232	ENSPTRT00000065357
ENSG00000213658	ENST00000570232	ENSPTRT00000081550
ENSG00000213658	ENST00000570232	ENSPTRT00000086506
ENSG00000213658	ENST00000354453	ENSPTRT00000081550
ENSG00000213658	ENST00000630764	ENSPTRT00000086506
ENSG00000034533	ENST00000514044	ENSPTRT00000109613
ENSG00000034533	ENST00000264992	ENSPTRT00000028743
ENSG00000034533	ENST00000505290	ENSPTRT00000087475
ENSG00000034533	ENST00000505545	ENSPTRT00000087475
ENSG00000034533	ENST00000504725	ENSPTRT00000087475
ENSG00000034533	ENST00000509060	ENSPTRT00000087475
ENSG00000171843	ENST00000380338	ENSPTRT00000078137
ENSG00000171843	ENST00000630269	ENSPTRT00000038509
ENSG00000171843	ENST00000380321	ENSPTRT00000107730
ENSG00000171843	ENST00000629733	ENSPTRT00000107730
ENSG00000160013	ENST00000291294	ENSPTRT00000104805
ENSG00000160013	ENST00000597185	ENSPTRT00000104805
ENSG00000160013	ENST00000597185	ENSPTRT00000020789
ENSG00000160013	ENST00000598865	ENSPTRT00000104805
ENSG00000160013	ENST00000598865	ENSPTRT00000020789
ENSG00000160013	ENST00000594275	ENSPTRT00000104805
ENSG00000160013	ENST00000594275	ENSPTRT00000020789
ENSG00000160013	ENST00000596260	ENSPTRT00000020789
ENSG00000181374	ENST00000225844	ENSPTRT00000096019
ENSG00000181374	ENST00000577681	ENSPTRT00000096019
ENSG00000114120	ENST00000446041	ENSPTRT00000028863
ENSG00000114120	ENST00000507429	ENSPTRT00000093058
ENSG00000114120	ENST00000324194	ENSPTRT00000028863
ENSG00000114120	ENST00000453248	ENSPTRT00000098832
ENSG00000114120	ENST00000513887	ENSPTRT00000093058
ENSG00000135916	ENST00000457215	ENSPTRT00000024137
ENSG00000135916	ENST00000541852	ENSPTRT00000098929
ENSG00000135916	ENST00000326427	ENSPTRT00000024137
ENSG00000135916	ENST00000335005	ENSPTRT00000101801
ENSG00000135916	ENST00000326407	ENSPTRT00000077587
ENSG00000135916	ENST00000543957	ENSPTRT00000098929
ENSG00000135916	ENST00000409704	ENSPTRT00000024137
ENSG00000135916	ENST00000418408	ENSPTRT00000098929
ENSG00000135916	ENST00000620962	ENSPTRT00000107100
ENSG00000136444	ENST00000258955	ENSPTRT00000017245
ENSG00000136444	ENST00000510554	ENSPTRT00000017245
ENSG00000167414	ENST00000300873	ENSPTRT00000104238
ENSG00000101782	ENST00000339486	ENSPTRT00000018210
ENSG00000101782	ENST00000581585	ENSPTRT00000018210
ENSG00000101782	ENST00000577501	ENSPTRT00000018210
ENSG00000101782	ENST00000577250	ENSPTRT00000018210
ENSG00000101782	ENST00000577250	ENSPTRT00000094871
ENSG00000101782	ENST00000577250	ENSPTRT00000101061
ENSG00000146250	ENST00000369700	ENSPTRT00000033992
ENSG00000129675	ENST00000370620	ENSPTRT00000049100
ENSG00000129675	ENST00000370620	ENSPTRT00000085776
ENSG00000129675	ENST00000370622	ENSPTRT00000049100
ENSG00000129675	ENST00000370622	ENSPTRT00000085776
ENSG00000129675	ENST00000250617	ENSPTRT00000049100
ENSG00000277161	ENST00000619326	ENSPTRT00000059772
ENSG00000277161	ENST00000614443	ENSPTRT00000059772
ENSG00000277161	ENST00000620233	ENSPTRT00000059772
ENSG00000197892	ENST00000524189	ENSPTRT00000043060
ENSG00000197892	ENST00000523130	ENSPTRT00000043060
ENSG00000197892	ENST00000523130	ENSPTRT00000083116
ENSG00000197892	ENST00000523130	ENSPTRT00000079795
ENSG00000197892	ENST00000521515	ENSPTRT00000043060
ENSG00000197892	ENST00000521515	ENSPTRT00000083116
ENSG00000197892	ENST00000521515	ENSPTRT00000079795
ENSG00000017260	ENST00000328560	ENSPTRT00000100353
ENSG00000017260	ENST00000428331	ENSPTRT00000028742
ENSG00000017260	ENST00000505330	ENSPTRT00000110424
ENSG00000017260	ENST00000359644	ENSPTRT00000028742
ENSG00000017260	ENST00000504381	ENSPTRT00000110696
ENSG00000017260	ENST00000422190	ENSPTRT00000028742
ENSG00000017260	ENST00000507488	ENSPTRT00000110424
ENSG00000017260	ENST00000508297	ENSPTRT00000110424
ENSG00000017260	ENST00000508297	ENSPTRT00000110696
ENSG00000017260	ENST00000508297	ENSPTRT00000028742
ENSG00000017260	ENST00000508297	ENSPTRT00000100353
ENSG00000017260	ENST00000508297	ENSPTRT00000077534
ENSG00000017260	ENST00000508297	ENSPTRT00000096458
ENSG00000017260	ENST00000508297	ENSPTRT00000079967
ENSG00000017260	ENST00000510168	ENSPTRT00000028742
ENSG00000017260	ENST00000504612	ENSPTRT00000028742
ENSG00000017260	ENST00000508532	ENSPTRT00000028742
ENSG00000017260	ENST00000515854	ENSPTRT00000110424
ENSG00000017260	ENST00000515854	ENSPTRT00000110696
ENSG00000017260	ENST00000515854	ENSPTRT00000028742
ENSG00000017260	ENST00000515854	ENSPTRT00000100353
ENSG00000017260	ENST00000515854	ENSPTRT00000077534
ENSG00000017260	ENST00000515854	ENSPTRT00000096458
ENSG00000017260	ENST00000515854	ENSPTRT00000079967
ENSG00000017260	ENST00000504948	ENSPTRT00000028742
ENSG00000017260	ENST00000508660	ENSPTRT00000110424
ENSG00000017260	ENST00000508660	ENSPTRT00000110696
ENSG00000017260	ENST00000508660	ENSPTRT00000028742
ENSG00000017260	ENST00000508660	ENSPTRT00000100353
ENSG00000017260	ENST00000508660	ENSPTRT00000077534
ENSG00000017260	ENST00000508660	ENSPTRT00000096458
ENSG00000017260	ENST00000508660	ENSPTRT00000079967
ENSG00000017260	ENST00000513801	ENSPTRT00000028742
ENSG00000017260	ENST00000533801	ENSPTRT00000100353
ENSG00000017260	ENST00000505072	ENSPTRT00000110424
ENSG00000017260	ENST00000505072	ENSPTRT00000110696
ENSG00000017260	ENST00000505072	ENSPTRT00000028742
ENSG00000017260	ENST00000505072	ENSPTRT00000100353
ENSG00000017260	ENST00000505072	ENSPTRT00000077534
ENSG00000017260	ENST00000505072	ENSPTRT00000096458
ENSG00000017260	ENST00000505072	ENSPTRT00000079967
ENSG00000017260	ENST00000509662	ENSPTRT00000110424
ENSG00000017260	ENST00000509662	ENSPTRT00000110696
ENSG00000017260	ENST00000509662	ENSPTRT00000028742
ENSG00000017260	ENST00000509662	ENSPTRT00000100353
ENSG00000017260	ENST00000509662	ENSPTRT00000077534
