ENSG00000143954	ENSPTRG00000012112
ENSG00000196376	ENSPTRG00000018548
ENSG00000101162	ENSPTRG00000013680
ENSG00000184344	ENSPTRG00000004615
ENSG00000143398	ENSPTRG00000001282
ENSG00000198176	ENSPTRG00000048704
ENSG00000100568	ENSPTRG00000006468
ENSG00000008869	ENSPTRG00000011831
ENSG00000135046	ENSPTRG00000021024
ENSG00000158796	ENSPTRG00000001571
ENSG00000187801	ENSPTRG00000000590
ENSG00000174721	ENSPTRG00000002750
ENSG00000164366	ENSPTRG00000016674
ENSG00000100987	ENSPTRG00000013337
ENSG00000107643	ENSPTRG00000002478
ENSG00000107249	ENSPTRG00000020738
ENSG00000165502	ENSPTRG00000049244
ENSG00000138792	ENSPTRG00000016370
ENSG00000187815	ENSPTRG00000000591
ENSG00000162522	ENSPTRG00000000490
ENSG00000196092	ENSPTRG00000020936
ENSG00000141497	ENSPTRG00000008604
ENSG00000183741	ENSPTRG00000051110
ENSG00000161955	ENSPTRG00000008692
ENSG00000100030	ENSPTRG00000014120
ENSG00000182704	ENSPTRG00000028468
ENSG00000177732	ENSPTRG00000030670
ENSG00000152214	ENSPTRG00000009984
ENSG00000006128	ENSPTRG00000019428
ENSG00000125841	ENSPTRG00000039682
ENSG00000106992	ENSPTRG00000021402
ENSG00000092439	ENSPTRG00000007068
ENSG00000104047	ENSPTRG00000007058
ENSG00000126749	ENSPTRG00000048050
ENSG00000161920	ENSPTRG00000008602
ENSG00000161921	ENSPTRG00000008603
ENSG00000101292	ENSPTRG00000049500
ENSG00000182117	ENSPTRG00000006880
ENSG00000255072	ENSPTRG00000040928
ENSG00000145337	ENSPTRG00000016275
ENSG00000137713	ENSPTRG00000004270
ENSG00000120658	ENSPTRG00000005832
ENSG00000134531	ENSPTRG00000004716
ENSG00000182326	ENSPTRG00000004605
ENSG00000095564	ENSPTRG00000002751
ENSG00000239697	ENSPTRG00000040723
ENSG00000166233	ENSPTRG00000007253
ENSG00000100038	ENSPTRG00000014122
ENSG00000204010	ENSPTRG00000029833
ENSG00000149639	ENSPTRG00000013465
ENSG00000185198	ENSPTRG00000010162
ENSG00000240972	ENSPTRG00000049254
ENSG00000119917	ENSPTRG00000029834
ENSG00000152207	ENSPTRG00000045872
ENSG00000167384	ENSPTRG00000011117
ENSG00000115548	ENSPTRG00000012155
ENSG00000122550	ENSPTRG00000018982
ENSG00000130396	ENSPTRG00000018810
ENSG00000162688	ENSPTRG00000000997
ENSG00000124787	ENSPTRG00000017690
ENSG00000119922	ENSPTRG00000002733
ENSG00000133460	ENSPTRG00000014156
ENSG00000132535	ENSPTRG00000008663
ENSG00000260230	ENSPTRG00000021238
ENSG00000185745	ENSPTRG00000042784
ENSG00000137413	ENSPTRG00000018165
ENSG00000176177	ENSPTRG00000014402
ENSG00000107798	ENSPTRG00000002732
ENSG00000145741	ENSPTRG00000016979
ENSG00000006432	ENSPTRG00000006499
ENSG00000198178	ENSPTRG00000004618
ENSG00000187806	ENSPTRG00000007252
ENSG00000102531	ENSPTRG00000023284
ENSG00000185053	ENSPTRG00000020011
ENSG00000169641	ENSPTRG00000000322
ENSG00000140525	ENSPTRG00000007430
ENSG00000164002	ENSPTRG00000000592
ENSG00000004487	ENSPTRG00000000321
ENSG00000112033	ENSPTRG00000018082
ENSG00000170145	ENSPTRG00000004269
ENSG00000273079	ENSPTRG00000004718
ENSG00000111684	ENSPTRG00000004604
ENSG00000230062	ENSPTRG00000047101
ENSG00000132972	ENSPTRG00000005713
ENSG00000101166	ENSPTRG00000013682
ENSG00000127022	ENSPTRG00000017621
ENSG00000108582	ENSPTRG00000008961
ENSG00000100034	ENSPTRG00000014121
ENSG00000173442	ENSPTRG00000003883
ENSG00000188848	ENSPTRG00000016015
ENSG00000123473	ENSPTRG00000000711
ENSG00000184507	ENSPTRG00000006881
ENSG00000101746	ENSPTRG00000009963
ENSG00000115423	ENSPTRG00000012125
ENSG00000124614	ENSPTRG00000043648
ENSG00000184838	ENSPTRG00000017170
ENSG00000165506	ENSPTRG00000030748
ENSG00000145782	ENSPTRG00000017154
ENSG00000115286	ENSPTRG00000010196
ENSG00000127184	ENSPTRG00000048661
ENSG00000135355	ENSPTRG00000018425
ENSG00000137965	ENSPTRG00000000893
ENSG00000112655	ENSPTRG00000018188
ENSG00000215612	ENSPTRG00000042875
ENSG00000185130	ENSPTRG00000049839
ENSG00000099864	ENSPTRG00000010163
ENSG00000278828	ENSPTRG00000049252
ENSG00000114062	ENSPTRG00000006829
ENSG00000089916	ENSPTRG00000006565
ENSG00000095203	ENSPTRG00000021239
ENSG00000198053	ENSPTRG00000013171
ENSG00000173338	ENSPTRG00000003885
ENSG00000151773	ENSPTRG00000005833
ENSG00000107864	ENSPTRG00000002753
ENSG00000232268	ENSPTRG00000041382
ENSG00000276903	ENSPTRG00000042706
ENSG00000233822	ENSPTRG00000045223
ENSG00000074755	ENSPTRG00000008583
ENSG00000020922	ENSPTRG00000004184
ENSG00000125879	ENSPTRG00000013272
ENSG00000197238	ENSPTRG00000052551
ENSG00000273703	ENSPTRG00000051195
ENSG00000197616	ENSPTRG00000006175
ENSG00000179630	ENSPTRG00000005834
ENSG00000167654	ENSPTRG00000023462
ENSG00000184357	ENSPTRG00000017858
ENSG00000276368	ENSPTRG00000045889
ENSG00000169857	ENSPTRG00000006873
ENSG00000204659	ENSPTRG00000052485
ENSG00000137265	ENSPTRG00000017656
ENSG00000124203	ENSPTRG00000013683
ENSG00000167461	ENSPTRG00000010639
ENSG00000136731	ENSPTRG00000012439
ENSG00000078295	ENSPTRG00000049665
ENSG00000184984	ENSPTRG00000006874
ENSG00000126870	ENSPTRG00000048748
ENSG00000198862	ENSPTRG00000013819
ENSG00000117010	ENSPTRG00000000593
ENSG00000125851	ENSPTRG00000013273
ENSG00000112182	ENSPTRG00000018426
ENSG00000136770	ENSPTRG00000002349
ENSG00000196535	ENSPTRG00000023928
ENSG00000112186	ENSPTRG00000017750
ENSG00000272325	ENSPTRG00000018062
ENSG00000151388	ENSPTRG00000016776
ENSG00000036565	ENSPTRG00000020039
ENSG00000178343	ENSPTRG00000016016
ENSG00000100605	ENSPTRG00000006658
ENSG00000196684	ENSPTRG00000023880
ENSG00000164318	ENSPTRG00000016808
ENSG00000181867	ENSPTRG00000017171
ENSG00000112818	ENSPTRG00000018239
ENSG00000099812	ENSPTRG00000010164
ENSG00000165970	ENSPTRG00000003440
ENSG00000142733	ENSPTRG00000000404
ENSG00000102796	ENSPTRG00000005893
ENSG00000112039	ENSPTRG00000018084
ENSG00000197816	ENSPTRG00000021162
ENSG00000116497	ENSPTRG00000000492
ENSG00000177432	ENSPTRG00000016277
ENSG00000151304	ENSPTRG00000017172
ENSG00000150907	ENSPTRG00000005806
ENSG00000113083	ENSPTRG00000017173
ENSG00000171408	ENSPTRG00000018633
ENSG00000186204	ENSPTRG00000010629
ENSG00000139668	ENSPTRG00000005892
ENSG00000134684	ENSPTRG00000000491
ENSG00000170476	ENSPTRG00000017298
ENSG00000219607	ENSPTRG00000042254
ENSG00000130363	ENSPTRG00000018751
ENSG00000186009	ENSPTRG00000006063
ENSG00000146477	ENSPTRG00000018769
ENSG00000143590	ENSPTRG00000001406
ENSG00000167333	ENSPTRG00000003219
ENSG00000101327	ENSPTRG00000013172
ENSG00000121691	ENSPTRG00000003496
ENSG00000178690	ENSPTRG00000010037
ENSG00000152969	ENSPTRG00000015881
ENSG00000243364	ENSPTRG00000001405
ENSG00000140521	ENSPTRG00000007431
ENSG00000145996	ENSPTRG00000017765
ENSG00000122779	ENSPTRG00000019742
ENSG00000188112	ENSPTRG00000018166
ENSG00000167525	ENSPTRG00000008930
ENSG00000171195	ENSPTRG00000016131
ENSG00000124205	ENSPTRG00000013684
ENSG00000105401	ENSPTRG00000010469
ENSG00000163001	ENSPTRG00000011932
ENSG00000164691	ENSPTRG00000018752
ENSG00000142484	ENSPTRG00000008606
ENSG00000179750	ENSPTRG00000014384
ENSG00000100104	ENSPTRG00000014195
ENSG00000182631	ENSPTRG00000016777
ENSG00000072121	ENSPTRG00000006471
ENSG00000065989	ENSPTRG00000010470
ENSG00000103126	ENSPTRG00000007537
ENSG00000142599	ENSPTRG00000000106
ENSG00000197614	ENSPTRG00000023433
ENSG00000073598	ENSPTRG00000009011
ENSG00000130762	ENSPTRG00000000060
ENSG00000100109	ENSPTRG00000014196
ENSG00000132664	ENSPTRG00000013287
ENSG00000111262	ENSPTRG00000004561
ENSG00000265808	ENSPTRG00000046704
ENSG00000124275	ENSPTRG00000016721
ENSG00000073536	ENSPTRG00000009012
ENSG00000145217	ENSPTRG00000015818
ENSG00000132872	ENSPTRG00000009985
ENSG00000132383	ENSPTRG00000008539
ENSG00000127415	ENSPTRG00000015819
ENSG00000229924	ENSPTRG00000049924
ENSG00000223601	ENSPTRG00000046789
ENSG00000134153	ENSPTRG00000006875
ENSG00000100351	ENSPTRG00000014404
ENSG00000119655	ENSPTRG00000006535
ENSG00000041353	ENSPTRG00000010038
ENSG00000101347	ENSPTRG00000013468
ENSG00000186532	ENSPTRG00000008538
ENSG00000198755	ENSPTRG00000018085
ENSG00000156049	ENSPTRG00000021042
ENSG00000155304	ENSPTRG00000013790
ENSG00000164175	ENSPTRG00000016778
ENSG00000101109	ENSPTRG00000013533
ENSG00000124279	ENSPTRG00000016720
ENSG00000145214	ENSPTRG00000047042
ENSG00000164188	ENSPTRG00000016799
ENSG00000139988	ENSPTRG00000006470
ENSG00000171956	ENSPTRG00000007131
ENSG00000109736	ENSPTRG00000015851
ENSG00000137843	ENSPTRG00000010952
ENSG00000133661	ENSPTRG00000044965
ENSG00000171053	ENSPTRG00000004448
ENSG00000151461	ENSPTRG00000002291
ENSG00000172967	ENSPTRG00000014030
ENSG00000165898	ENSPTRG00000006536
ENSG00000215217	ENSPTRG00000034032
ENSG00000110400	ENSPTRG00000004387
ENSG00000122691	ENSPTRG00000018960
ENSG00000174827	ENSPTRG00000023567
ENSG00000273777	ENSPTRG00000046306
ENSG00000197428	ENSPTRG00000023280
ENSG00000145244	ENSPTRG00000016034
ENSG00000196663	ENSPTRG00000024401
ENSG00000138944	ENSPTRG00000014485
ENSG00000124766	ENSPTRG00000029832
ENSG00000166323	ENSPTRG00000004252
ENSG00000146618	ENSPTRG00000018961
ENSG00000136872	ENSPTRG00000021201
ENSG00000121892	ENSPTRG00000015999
ENSG00000182405	ENSPTRG00000049825
ENSG00000205857	ENSPTRG00000029808
ENSG00000145819	ENSPTRG00000017362
ENSG00000151849	ENSPTRG00000005715
ENSG00000113108	ENSPTRG00000033999
ENSG00000179546	ENSPTRG00000000323
ENSG00000187288	ENSPTRG00000014600
ENSG00000105849	ENSPTRG00000018962
ENSG00000133477	ENSPTRG00000014405
ENSG00000177427	ENSPTRG00000008848
ENSG00000228672	ENSPTRG00000039590
ENSG00000102738	ENSPTRG00000005808
ENSG00000120057	ENSPTRG00000045244
ENSG00000188659	ENSPTRG00000050705
ENSG00000221926	ENSPTRG00000040923
ENSG00000156381	ENSPTRG00000006743
ENSG00000149311	ENSPTRG00000004250
ENSG00000158863	ENSPTRG00000020048
ENSG00000122728	ENSPTRG00000020848
ENSG00000196171	ENSPTRG00000024322
ENSG00000196967	ENSPTRG00000024056
ENSG00000131730	ENSPTRG00000024170
ENSG00000173327	ENSPTRG00000003886
ENSG00000138101	ENSPTRG00000011724
ENSG00000117016	ENSPTRG00000000594
ENSG00000169242	ENSPTRG00000001407
ENSG00000155265	ENSPTRG00000045507
ENSG00000171135	ENSPTRG00000014601
ENSG00000188283	ENSPTRG00000010906
ENSG00000091137	ENSPTRG00000019581
ENSG00000156052	ENSPTRG00000021043
ENSG00000166510	ENSPTRG00000010039
ENSG00000095713	ENSPTRG00000002821
ENSG00000203757	ENSPTRG00000030371
ENSG00000242110	ENSPTRG00000016779
ENSG00000106018	ENSPTRG00000019929
ENSG00000196844	ENSPTRG00000022862
ENSG00000132792	ENSPTRG00000023688
ENSG00000096092	ENSPTRG00000018279
ENSG00000100968	ENSPTRG00000006218
ENSG00000156970	ENSPTRG00000006913
ENSG00000070159	ENSPTRG00000021240
ENSG00000236027	ENSPTRG00000039230
ENSG00000124508	ENSPTRG00000017829
ENSG00000245680	ENSPTRG00000033822
ENSG00000162571	ENSPTRG00000000008
ENSG00000119314	ENSPTRG00000021263
ENSG00000126254	ENSPTRG00000010852
ENSG00000180347	ENSPTRG00000019051
ENSG00000113319	ENSPTRG00000017044
ENSG00000024526	ENSPTRG00000000847
ENSG00000100416	ENSPTRG00000014510
ENSG00000167674	ENSPTRG00000010311
ENSG00000143436	ENSPTRG00000001295
ENSG00000101342	ENSPTRG00000050816
ENSG00000130037	ENSPTRG00000004563
ENSG00000164690	ENSPTRG00000019912
ENSG00000164038	ENSPTRG00000016328
ENSG00000187689	ENSPTRG00000016132
ENSG00000066629	ENSPTRG00000006714
ENSG00000214113	ENSPTRG00000017691
ENSG00000058799	ENSPTRG00000000759
ENSG00000188133	ENSPTRG00000047390
ENSG00000197403	ENSPTRG00000030370
ENSG00000158077	ENSPTRG00000003311
ENSG00000072778	ENSPTRG00000008664
ENSG00000275074	ENSPTRG00000020049
ENSG00000140538	ENSPTRG00000007418
ENSG00000182134	ENSPTRG00000001297
ENSG00000215568	ENSPTRG00000033940
ENSG00000170748	ENSPTRG00000003312
ENSG00000185974	ENSPTRG00000006064
ENSG00000149308	ENSPTRG00000004248
ENSG00000171936	ENSPTRG00000044446
ENSG00000005020	ENSPTRG00000019007
ENSG00000180433	ENSPTRG00000001513
ENSG00000172748	ENSPTRG00000043640
ENSG00000221887	ENSPTRG00000040266
ENSG00000241322	ENSPTRG00000008859
ENSG00000165355	ENSPTRG00000006299
ENSG00000092054	ENSPTRG00000042734
ENSG00000146410	ENSPTRG00000018634
ENSG00000164039	ENSPTRG00000016329
ENSG00000164093	ENSPTRG00000016371
ENSG00000176928	ENSPTRG00000040943
ENSG00000265491	ENSPTRG00000001210
ENSG00000274897	ENSPTRG00000050083
ENSG00000177595	ENSPTRG00000049480
ENSG00000153147	ENSPTRG00000016472
ENSG00000167740	ENSPTRG00000045654
ENSG00000213892	ENSPTRG00000034050
ENSG00000117281	ENSPTRG00000001211
ENSG00000198060	ENSPTRG00000024274
ENSG00000198963	ENSPTRG00000021025
ENSG00000216588	ENSPTRG00000034117
ENSG00000185722	ENSPTRG00000008587
ENSG00000186141	ENSPTRG00000001208
ENSG00000105641	ENSPTRG00000010687
ENSG00000142748	ENSPTRG00000000405
ENSG00000182853	ENSPTRG00000008607
ENSG00000073008	ENSPTRG00000011119
ENSG00000124657	ENSPTRG00000046856
ENSG00000173452	ENSPTRG00000018963
ENSG00000087460	ENSPTRG00000032488
ENSG00000164338	ENSPTRG00000016982
ENSG00000168876	ENSPTRG00000004185
ENSG00000182327	ENSPTRG00000008608
ENSG00000106341	ENSPTRG00000019052
ENSG00000089050	ENSPTRG00000013289
ENSG00000185873	ENSPTRG00000016104
ENSG00000188636	ENSPTRG00000029412
ENSG00000142507	ENSPTRG00000008609
ENSG00000174950	ENSPTRG00000000406
ENSG00000155307	ENSPTRG00000013791
ENSG00000166069	ENSPTRG00000006902
ENSG00000156218	ENSPTRG00000007394
ENSG00000166135	ENSPTRG00000002852
ENSG00000177542	ENSPTRG00000047433
ENSG00000186567	ENSPTRG00000011120
ENSG00000134152	ENSPTRG00000006877
ENSG00000034510	ENSPTRG00000030440
ENSG00000186854	ENSPTRG00000012126
ENSG00000129925	ENSPTRG00000007540
ENSG00000181773	ENSPTRG00000044871
ENSG00000198523	ENSPTRG00000042771
ENSG00000066136	ENSPTRG00000000596
ENSG00000139946	ENSPTRG00000049032
ENSG00000111860	ENSPTRG00000018549
ENSG00000007866	ENSPTRG00000018086
ENSG00000055332	ENSPTRG00000011834
ENSG00000124134	ENSPTRG00000013534
ENSG00000164331	ENSPTRG00000016981
ENSG00000167332	ENSPTRG00000045984
ENSG00000237353	ENSPTRG00000039696
ENSG00000196396	ENSPTRG00000023575
ENSG00000105672	ENSPTRG00000046312
ENSG00000086504	ENSPTRG00000047553
ENSG00000083223	ENSPTRG00000021076
ENSG00000151532	ENSPTRG00000002948
ENSG00000143450	ENSPTRG00000001296
ENSG00000175121	ENSPTRG00000013535
ENSG00000075826	ENSPTRG00000002850
ENSG00000102743	ENSPTRG00000044827
ENSG00000113643	ENSPTRG00000017507
ENSG00000198331	ENSPTRG00000028362
ENSG00000198826	ENSPTRG00000006867
ENSG00000166387	ENSPTRG00000003315
ENSG00000105983	ENSPTRG00000019915
ENSG00000119912	ENSPTRG00000002757
ENSG00000167346	ENSPTRG00000003232
ENSG00000184599	ENSPTRG00000001114
ENSG00000198839	ENSPTRG00000024152
ENSG00000162368	ENSPTRG00000000712
ENSG00000110060	ENSPTRG00000004449
ENSG00000183765	ENSPTRG00000014206
ENSG00000176925	ENSPTRG00000003225
ENSG00000184497	ENSPTRG00000045155
ENSG00000159352	ENSPTRG00000013893
ENSG00000176895	ENSPTRG00000003229
ENSG00000131620	ENSPTRG00000052288
ENSG00000176922	ENSPTRG00000003226
ENSG00000169241	ENSPTRG00000001408
ENSG00000142444	ENSPTRG00000010487
ENSG00000176900	ENSPTRG00000003228
ENSG00000141977	ENSPTRG00000010640
ENSG00000116171	ENSPTRG00000000748
ENSG00000174442	ENSPTRG00000007196
ENSG00000186364	ENSPTRG00000001207
ENSG00000165152	ENSPTRG00000021202
ENSG00000183607	ENSPTRG00000012009
ENSG00000152133	ENSPTRG00000011832
ENSG00000075426	ENSPTRG00000049710
ENSG00000156959	ENSPTRG00000014587
ENSG00000164484	ENSPTRG00000018596
ENSG00000131788	ENSPTRG00000001206
ENSG00000105404	ENSPTRG00000011040
ENSG00000250298	ENSPTRG00000049713
ENSG00000138160	ENSPTRG00000002758
ENSG00000259511	ENSPTRG00000048753
ENSG00000137936	ENSPTRG00000000971
ENSG00000155011	ENSPTRG00000016346
ENSG00000188340	ENSPTRG00000030369
ENSG00000174749	ENSPTRG00000016372
ENSG00000171903	ENSPTRG00000010634
ENSG00000002745	ENSPTRG00000019627
ENSG00000101255	ENSPTRG00000013143
ENSG00000162591	ENSPTRG00000045016
ENSG00000168703	ENSPTRG00000013536
ENSG00000256162	ENSPTRG00000043644
ENSG00000180098	ENSPTRG00000000434
ENSG00000158195	ENSPTRG00000000409
ENSG00000108587	ENSPTRG00000008962
ENSG00000165185	ENSPTRG00000021265
ENSG00000105982	ENSPTRG00000019914
ENSG00000163563	ENSPTRG00000001515
ENSG00000129219	ENSPTRG00000008610
ENSG00000211452	ENSPTRG00000000761
ENSG00000178522	ENSPTRG00000023351
ENSG00000155827	ENSPTRG00000021203
ENSG00000119471	ENSPTRG00000021264
ENSG00000124102	ENSPTRG00000013537
ENSG00000138640	ENSPTRG00000016278
ENSG00000257057	ENSPTRG00000047025
ENSG00000136720	ENSPTRG00000012440
ENSG00000135374	ENSPTRG00000003497
ENSG00000171962	ENSPTRG00000008839
ENSG00000136141	ENSPTRG00000005856
ENSG00000067606	ENSPTRG00000049601
ENSG00000177302	ENSPTRG00000023345
ENSG00000186115	ENSPTRG00000010632
ENSG00000198785	ENSPTRG00000023608
ENSG00000168453	ENSPTRG00000020050
ENSG00000165973	ENSPTRG00000003441
ENSG00000183307	ENSPTRG00000029528
ENSG00000109832	ENSPTRG00000004450
ENSG00000090487	ENSPTRG00000007170
ENSG00000101639	ENSPTRG00000009886
ENSG00000115211	ENSPTRG00000011765
ENSG00000174444	ENSPTRG00000007195
ENSG00000118094	ENSPTRG00000004352
ENSG00000196937	ENSPTRG00000022727
ENSG00000159063	ENSPTRG00000004112
ENSG00000145700	ENSPTRG00000016993
ENSG00000124233	ENSPTRG00000044347
ENSG00000177663	ENSPTRG00000014033
ENSG00000183801	ENSPTRG00000003314
ENSG00000124157	ENSPTRG00000013538
ENSG00000147416	ENSPTRG00000020040
ENSG00000078177	ENSPTRG00000016001
ENSG00000188859	ENSPTRG00000001621
ENSG00000170743	ENSPTRG00000003313
ENSG00000171953	ENSPTRG00000008840
ENSG00000138600	ENSPTRG00000007070
ENSG00000124107	ENSPTRG00000013540
ENSG00000172179	ENSPTRG00000017768
ENSG00000007080	ENSPTRG00000010688
ENSG00000163263	ENSPTRG00000001377
ENSG00000019144	ENSPTRG00000004351
ENSG00000126267	ENSPTRG00000010854
ENSG00000205808	ENSPTRG00000044921
ENSG00000106688	ENSPTRG00000020739
ENSG00000108255	ENSPTRG00000008946
ENSG00000112685	ENSPTRG00000017657
ENSG00000186642	ENSPTRG00000004036
ENSG00000079215	ENSPTRG00000016800
ENSG00000157654	ENSPTRG00000021242
ENSG00000123171	ENSPTRG00000005895
ENSG00000188501	ENSPTRG00000007197
ENSG00000115207	ENSPTRG00000011763
ENSG00000163060	ENSPTRG00000046768
ENSG00000181192	ENSPTRG00000002292
ENSG00000140463	ENSPTRG00000007255
ENSG00000138801	ENSPTRG00000016347
ENSG00000106686	ENSPTRG00000020740
ENSG00000204618	ENSPTRG00000031491
ENSG00000133678	ENSPTRG00000002678
ENSG00000164694	ENSPTRG00000018754
ENSG00000131697	ENSPTRG00000048943
ENSG00000089902	ENSPTRG00000006744
ENSG00000204619	ENSPTRG00000042828
ENSG00000115109	ENSPTRG00000012408
ENSG00000088726	ENSPTRG00000014636
ENSG00000138152	ENSPTRG00000003009
ENSG00000165917	ENSPTRG00000003567
ENSG00000148444	ENSPTRG00000002352
ENSG00000128739	ENSPTRG00000052400
ENSG00000131495	ENSPTRG00000017321
ENSG00000106615	ENSPTRG00000046866
ENSG00000165762	ENSPTRG00000006076
ENSG00000170458	ENSPTRG00000028584
ENSG00000105668	ENSPTRG00000010855
ENSG00000166068	ENSPTRG00000006903
ENSG00000186790	ENSPTRG00000030618
ENSG00000113141	ENSPTRG00000046901
ENSG00000100209	ENSPTRG00000014208
ENSG00000185924	ENSPTRG00000008541
ENSG00000256269	ENSPTRG00000004368
ENSG00000164073	ENSPTRG00000016435
ENSG00000132522	ENSPTRG00000023046
ENSG00000152778	ENSPTRG00000002736
ENSG00000164916	ENSPTRG00000018875
ENSG00000169605	ENSPTRG00000012010
ENSG00000171262	ENSPTRG00000006904
ENSG00000025434	ENSPTRG00000003560
ENSG00000132464	ENSPTRG00000016133
ENSG00000176281	ENSPTRG00000006077
ENSG00000188921	ENSPTRG00000052281
ENSG00000162618	ENSPTRG00000000894
ENSG00000087269	ENSPTRG00000015852
ENSG00000171720	ENSPTRG00000017348
ENSG00000155249	ENSPTRG00000006078
ENSG00000254636	ENSPTRG00000051999
ENSG00000175202	ENSPTRG00000007254
ENSG00000125864	ENSPTRG00000013274
ENSG00000132465	ENSPTRG00000016134
ENSG00000166033	ENSPTRG00000003011
ENSG00000152217	ENSPTRG00000009986
ENSG00000067334	ENSPTRG00000000972
ENSG00000125834	ENSPTRG00000013173
ENSG00000197279	ENSPTRG00000024278
ENSG00000186654	ENSPTRG00000014488
ENSG00000196812	ENSPTRG00000022859
ENSG00000151846	ENSPTRG00000022593
ENSG00000171855	ENSPTRG00000020811
ENSG00000132000	ENSPTRG00000010572
ENSG00000069424	ENSPTRG00000052739
ENSG00000242114	ENSPTRG00000014244
ENSG00000185652	ENSPTRG00000004564
ENSG00000177047	ENSPTRG00000048978
ENSG00000129965	ENSPTRG00000003172
ENSG00000186564	ENSPTRG00000030617
ENSG00000125337	ENSPTRG00000051777
ENSG00000165379	ENSPTRG00000006300
ENSG00000233927	ENSPTRG00000040141
ENSG00000099995	ENSPTRG00000014240
ENSG00000165566	ENSPTRG00000005717
ENSG00000161888	ENSPTRG00000010491
ENSG00000148153	ENSPTRG00000023472
ENSG00000167244	ENSPTRG00000047625
ENSG00000132017	ENSPTRG00000010573
ENSG00000186994	ENSPTRG00000010419
ENSG00000042062	ENSPTRG00000013619
ENSG00000134627	ENSPTRG00000004187
ENSG00000131504	ENSPTRG00000045831
ENSG00000242802	ENSPTRG00000018876
ENSG00000215041	ENSPTRG00000033982
ENSG00000130164	ENSPTRG00000010490
ENSG00000152779	ENSPTRG00000002737
ENSG00000128394	ENSPTRG00000014385
ENSG00000119715	ENSPTRG00000006566
ENSG00000113119	ENSPTRG00000017320
ENSG00000254999	ENSPTRG00000014612
ENSG00000107679	ENSPTRG00000003010
ENSG00000188573	ENSPTRG00000046755
ENSG00000169488	ENSPTRG00000006079
ENSG00000099999	ENSPTRG00000014242
ENSG00000113163	ENSPTRG00000016996
ENSG00000196557	ENSPTRG00000007580
ENSG00000269113	ENSPTRG00000052213
ENSG00000137080	ENSPTRG00000048249
ENSG00000026950	ENSPTRG00000017830
ENSG00000023909	ENSPTRG00000000973
ENSG00000119457	ENSPTRG00000021268
ENSG00000153922	ENSPTRG00000017103
ENSG00000179085	ENSPTRG00000001409
ENSG00000196371	ENSPTRG00000028425
ENSG00000148158	ENSPTRG00000021267
ENSG00000166025	ENSPTRG00000004188
ENSG00000167775	ENSPTRG00000010417
ENSG00000176253	ENSPTRG00000006081
ENSG00000100003	ENSPTRG00000034178
ENSG00000104722	ENSPTRG00000020087
ENSG00000228083	ENSPTRG00000044822
ENSG00000134086	ENSPTRG00000043259
ENSG00000011590	ENSPTRG00000010857
ENSG00000112041	ENSPTRG00000018087
ENSG00000234829	ENSPTRG00000045595
ENSG00000165943	ENSPTRG00000048878
ENSG00000214042	ENSPTRG00000044382
ENSG00000105197	ENSPTRG00000010973
ENSG00000135175	ENSPTRG00000019432
ENSG00000065609	ENSPTRG00000051078
ENSG00000047617	ENSPTRG00000004565
ENSG00000104043	ENSPTRG00000007061
ENSG00000149452	ENSPTRG00000003796
ENSG00000152894	ENSPTRG00000018587
ENSG00000186891	ENSPTRG00000000009
ENSG00000136267	ENSPTRG00000018944
ENSG00000171236	ENSPTRG00000010314
ENSG00000140199	ENSPTRG00000006879
ENSG00000111879	ENSPTRG00000018555
ENSG00000148019	ENSPTRG00000021044
ENSG00000257103	ENSPTRG00000040949
